CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,AQI,Timestamp
2696.99,35.76,47.98,0.27,7.75,112.11,144.08,25.59,5,2022-10-04 02:00:00
3845.21,83.15,52.78,3.0,10.49,122.41,157.18,28.37,5,2022-10-04 03:00:00
3017.43,50.07,63.75,17.17,10.13,99.35,129.73,25.08,5,2022-10-04 04:00:00
2696.99,33.08,69.92,43.99,10.01,91.81,122.06,23.05,5,2022-10-04 05:00:00
2082.82,14.31,58.95,100.14,8.94,83.9,111.92,19.51,5,2022-10-04 06:00:00
640.87,1.49,10.97,165.94,12.52,47.03,70.9,6.9,4,2022-10-04 07:00:00
547.41,0.89,7.63,183.11,11.44,48.44,72.67,6.14,4,2022-10-04 08:00:00
534.06,0.83,7.8,185.97,11.21,49.75,74.55,6.02,4,2022-10-04 09:00:00
714.3,1.4,15.59,191.69,9.42,56.76,80.57,7.85,5,2022-10-04 10:00:00
921.25,1.68,25.7,188.83,9.3,64.09,86.94,9.63,5,2022-10-04 11:00:00
1121.52,1.15,40.1,168.8,9.78,67.93,90.38,10.64,5,2022-10-04 12:00:00
1842.5,0.15,85.68,98.71,10.37,76.42,99.78,14.06,5,2022-10-04 13:00:00
2536.77,0.05,122.01,36.84,10.73,88.57,114.71,18.49,5,2022-10-04 14:00:00
2723.69,0.35,123.38,17.7,10.73,98.1,127.01,21.03,5,2022-10-04 15:00:00
3284.45,9.5,126.12,2.95,11.32,116.01,149.63,25.59,5,2022-10-04 16:00:00
3952.03,30.4,120.64,0.01,11.56,137.92,177.32,30.15,5,2022-10-04 17:00:00
4219.06,44.26,111.04,0.0,10.97,145.23,187.54,30.91,5,2022-10-04 18:00:00
3952.03,43.81,102.82,0.0,9.54,136.26,177.39,29.39,5,2022-10-04 19:00:00
3417.97,31.74,97.33,0.0,9.18,127.15,166.65,30.4,5,2022-10-04 20:00:00
2990.72,18.33,93.22,0.05,9.66,123.67,163.07,33.94,5,2022-10-04 21:00:00
2590.18,7.6,87.74,0.63,10.49,120.45,159.26,39.01,5,2022-10-04 22:00:00
2323.15,2.93,80.2,1.83,11.56,118.0,156.7,44.08,5,2022-10-04 23:00:00
2269.74,3.55,76.77,1.42,13.59,117.95,157.23,50.16,5,2022-10-05 00:00:00
2483.37,11.18,77.46,0.25,16.69,118.82,160.43,57.25,5,2022-10-05 01:00:00
3685.0,56.33,82.94,0.38,23.84,136.96,184.87,72.96,5,2022-10-05 02:00:00
6622.31,171.66,98.71,3.35,35.76,184.1,241.79,98.29,5,2022-10-05 03:00:00
9719.85,275.37,138.46,7.51,40.53,245.81,313.51,102.34,5,2022-10-05 04:00:00
11428.83,275.37,219.35,17.7,33.38,308.75,380.16,70.93,5,2022-10-05 05:00:00
10253.91,144.84,296.12,58.65,24.56,334.02,397.48,40.53,5,2022-10-05 06:00:00
1014.71,3.21,24.68,188.83,30.52,60.77,93.25,8.74,5,2022-10-05 07:00:00
680.92,1.24,10.97,200.27,22.41,53.12,84.31,6.59,5,2022-10-05 08:00:00
640.87,0.96,9.6,203.13,19.31,52.38,82.53,6.46,5,2022-10-05 09:00:00
1121.52,2.85,30.5,197.41,13.47,68.68,100.14,10.89,5,2022-10-05 10:00:00
1762.39,4.14,58.95,181.67,11.09,94.22,127.83,15.45,5,2022-10-05 11:00:00
2403.26,3.07,94.59,143.05,12.04,114.83,150.22,18.24,5,2022-10-05 12:00:00
4539.49,18.1,191.93,22.89,15.26,147.44,187.5,24.83,5,2022-10-05 13:00:00
6568.91,78.68,202.89,0.0,17.88,187.71,234.05,31.66,5,2022-10-05 14:00:00
7263.18,101.03,194.67,0.0,19.07,219.36,271.98,35.46,5,2022-10-05 15:00:00
7904.05,107.29,202.89,0.0,23.84,244.26,303.84,46.61,5,2022-10-05 16:00:00
8544.92,118.02,211.12,0.0,30.99,263.47,329.77,64.34,5,2022-10-05 17:00:00
8972.17,137.69,208.38,0.0,34.81,272.98,344.13,77.01,5,2022-10-05 18:00:00
9185.79,150.2,205.64,0.0,36.24,269.45,340.8,83.09,5,2022-10-05 19:00:00
8331.3,135.9,186.44,0.0,33.38,244.05,314.65,79.04,5,2022-10-05 20:00:00
6141.66,82.25,152.17,0.0,25.03,195.08,265.39,65.86,5,2022-10-05 21:00:00
3631.59,26.6,105.56,0.07,14.66,141.72,201.98,46.61,5,2022-10-05 22:00:00
2162.93,2.04,69.23,9.3,9.89,111.63,160.23,33.94,5,2022-10-05 23:00:00
1441.96,0.0,38.04,43.27,9.18,93.84,132.19,24.83,5,2022-10-06 00:00:00
1148.22,0.0,25.36,83.68,11.68,79.36,111.79,16.97,5,2022-10-06 01:00:00
1522.06,0.1,46.61,77.96,15.26,80.88,114.16,16.72,5,2022-10-06 02:00:00
2082.82,3.69,76.09,71.53,17.88,86.64,122.07,17.23,5,2022-10-06 03:00:00
1869.2,6.03,63.75,105.86,18.12,82.84,118.46,15.2,5,2022-10-06 04:00:00
1682.28,5.7,54.15,125.89,17.17,81.74,117.27,15.58,5,2022-10-06 05:00:00
1455.31,3.69,43.18,150.2,17.88,84.79,119.44,15.33,5,2022-10-06 06:00:00
827.79,0.99,16.28,180.24,24.32,78.16,108.43,10.26,5,2022-10-06 07:00:00
734.33,0.92,12.51,188.83,27.18,74.67,102.45,8.87,5,2022-10-06 08:00:00
761.03,1.09,13.88,194.55,29.8,73.55,99.1,8.49,5,2022-10-06 09:00:00
894.55,1.48,20.39,183.11,28.85,65.97,88.59,9.12,5,2022-10-06 10:00:00
974.66,1.51,27.76,160.22,23.37,55.15,74.45,9.88,5,2022-10-06 11:00:00
988.01,0.86,35.64,118.73,17.17,41.88,57.61,9.5,4,2022-10-06 12:00:00
1428.6,0.13,67.86,51.5,10.85,34.86,47.96,11.15,4,2022-10-06 13:00:00
1762.39,1.79,87.05,9.75,7.75,34.05,46.61,13.93,4,2022-10-06 14:00:00
1695.63,3.58,78.83,3.53,6.85,34.11,47.11,15.45,4,2022-10-06 15:00:00
2323.15,25.7,75.4,0.14,7.99,49.32,67.19,21.53,4,2022-10-06 16:00:00
3124.24,53.2,71.97,0.0,9.18,70.66,96.35,27.87,5,2022-10-06 17:00:00
3417.97,67.06,67.86,0.0,9.06,80.42,112.34,30.65,5,2022-10-06 18:00:00
3124.24,61.69,64.43,0.0,7.51,72.97,104.78,28.88,5,2022-10-06 19:00:00
2590.18,44.26,60.32,0.0,6.14,64.74,93.8,27.11,5,2022-10-06 20:00:00
2162.93,25.7,57.58,0.01,5.48,62.74,89.7,26.85,5,2022-10-06 21:00:00
1815.8,11.85,54.15,0.17,5.07,63.28,89.5,26.35,5,2022-10-06 22:00:00
1695.63,7.49,49.35,0.37,5.07,67.12,94.16,25.59,5,2022-10-06 23:00:00
1682.28,8.49,45.24,0.25,5.96,70.85,98.38,26.6,5,2022-10-07 00:00:00
1976.01,19.22,43.87,0.02,7.63,79.82,109.81,29.13,5,2022-10-07 01:00:00
3044.13,60.8,45.24,0.1,9.78,100.46,136.17,30.15,5,2022-10-07 02:00:00
4806.52,135.9,52.09,1.34,12.28,122.03,161.44,30.91,5,2022-10-07 03:00:00
2429.96,33.08,66.49,25.39,11.44,74.14,100.9,19.51,5,2022-10-07 04:00:00
1895.9,17.88,58.95,63.66,11.21,64.18,90.2,16.09,5,2022-10-07 05:00:00
1361.85,8.27,41.13,114.44,9.78,55.48,78.63,13.3,5,2022-10-07 06:00:00
587.46,1.09,8.57,170.23,12.28,54.02,76.32,6.33,5,2022-10-07 07:00:00
534.06,0.71,6.17,181.67,11.92,58.56,81.66,6.14,5,2022-10-07 08:00:00
514.03,0.68,6.43,178.81,11.68,56.99,79.96,5.95,5,2022-10-07 09:00:00
660.9,1.23,13.19,178.81,10.49,59.21,81.39,7.41,5,2022-10-07 10:00:00
827.79,1.52,22.28,168.8,10.01,61.27,82.67,8.74,5,2022-10-07 11:00:00
1001.36,1.01,35.99,144.48,10.13,60.02,81.0,9.63,5,2022-10-07 12:00:00
1575.47,0.09,73.34,86.55,10.13,64.41,86.15,12.79,5,2022-10-07 13:00:00
1976.01,0.0,94.59,45.78,9.89,71.21,95.15,16.09,5,2022-10-07 14:00:00
2029.42,0.01,93.22,35.41,9.3,76.55,102.92,18.24,5,2022-10-07 15:00:00
2296.45,1.13,101.45,16.45,9.06,86.67,116.41,21.28,5,2022-10-07 16:00:00
2803.8,11.85,104.19,0.61,9.18,100.75,134.45,24.57,5,2022-10-07 17:00:00
3097.53,24.14,98.71,0.01,8.94,110.65,146.57,24.32,5,2022-10-07 18:00:00
3337.86,36.21,95.96,0.0,7.75,111.58,148.32,23.05,5,2022-10-07 19:00:00
3471.37,42.02,90.48,0.0,6.74,111.47,148.91,23.05,5,2022-10-07 20:00:00
3364.56,37.55,82.25,0.0,6.44,112.82,152.22,24.57,5,2022-10-07 21:00:00
2910.61,24.36,71.97,0.01,6.56,108.17,148.02,26.35,5,2022-10-07 22:00:00
2429.96,15.87,58.26,0.03,5.96,102.07,139.8,25.33,5,2022-10-07 23:00:00
2029.42,10.84,47.3,0.3,5.54,94.81,128.92,23.31,5,2022-10-08 00:00:00
1441.96,0.74,41.47,16.27,6.62,73.62,101.45,19.0,5,2022-10-08 01:00:00
1575.47,0.64,53.47,20.92,10.13,80.4,107.92,18.24,5,2022-10-08 02:00:00
2002.72,7.26,67.17,30.04,14.66,105.24,134.59,17.48,5,2022-10-08 03:00:00
1976.01,9.28,58.26,67.95,18.6,128.53,159.12,15.58,5,2022-10-08 04:00:00
1976.01,8.72,53.47,110.15,24.56,149.29,180.83,15.07,5,2022-10-08 05:00:00
1789.09,5.36,43.18,178.81,32.42,168.63,199.6,13.55,5,2022-10-08 06:00:00
934.6,1.48,14.57,214.58,30.28,116.38,140.65,8.99,5,2022-10-08 07:00:00
627.52,0.69,6.6,200.27,18.84,72.03,91.73,6.59,5,2022-10-08 08:00:00
527.38,0.61,5.65,183.11,12.87,52.27,69.72,6.02,5,2022-10-08 09:00:00
620.84,0.8,8.48,183.11,9.54,57.38,75.19,7.47,5,2022-10-08 10:00:00
821.11,0.86,13.54,191.69,9.66,77.48,96.94,9.75,5,2022-10-08 11:00:00
961.3,0.55,21.42,185.97,9.78,85.7,105.37,10.64,5,2022-10-08 12:00:00
2376.56,0.44,108.3,69.38,10.37,107.61,129.25,16.72,5,2022-10-08 13:00:00
3738.4,19.89,148.06,0.68,10.73,137.89,164.3,23.56,5,2022-10-08 14:00:00
4219.06,41.13,132.98,0.0,10.61,158.2,189.71,28.37,5,2022-10-08 15:00:00
4913.33,60.8,135.72,0.0,14.66,184.2,221.76,41.04,5,2022-10-08 16:00:00
6034.85,87.62,146.69,0.0,21.46,214.96,259.02,60.29,5,2022-10-08 17:00:00
6782.53,105.5,153.54,0.0,24.56,232.59,282.68,69.92,5,2022-10-08 18:00:00
6835.94,109.08,153.54,0.0,23.84,226.87,281.01,71.94,5,2022-10-08 19:00:00
6088.26,92.09,137.09,0.0,20.74,200.72,255.28,66.88,5,2022-10-08 20:00:00
4325.87,52.3,106.93,0.0,14.42,152.3,202.03,53.2,5,2022-10-08 21:00:00
2216.34,9.72,67.17,1.29,7.15,95.67,131.07,28.12,5,2022-10-08 22:00:00
1308.44,0.11,36.33,20.74,5.72,76.31,102.41,18.49,5,2022-10-08 23:00:00
1028.06,0.0,19.02,52.93,6.56,86.71,108.92,15.07,5,2022-10-09 00:00:00
934.6,0.0,11.82,88.69,8.58,120.92,143.08,11.78,5,2022-10-09 01:00:00
1081.47,0.04,20.39,90.84,10.13,138.64,161.71,11.78,5,2022-10-09 02:00:00
1361.85,1.58,34.96,84.4,12.76,147.4,171.02,12.03,5,2022-10-09 03:00:00
1388.55,3.8,32.56,98.71,15.5,149.83,173.08,11.4,5,2022-10-09 04:00:00
1321.79,3.63,26.39,128.75,19.55,149.96,172.83,11.27,5,2022-10-09 05:00:00
1295.09,2.63,22.28,177.38,28.37,154.97,177.6,11.53,5,2022-10-09 06:00:00
881.2,1.24,12.0,208.85,34.81,106.74,124.69,8.61,5,2022-10-09 07:00:00
747.68,0.79,8.4,223.16,26.94,87.45,104.29,7.16,5,2022-10-09 08:00:00
700.95,0.6,7.11,223.16,19.55,79.95,96.85,6.71,5,2022-10-09 09:00:00
714.3,0.64,8.57,214.58,15.74,77.29,94.85,7.16,5,2022-10-09 10:00:00
801.09,0.71,13.37,205.99,15.14,83.92,102.77,8.23,5,2022-10-09 11:00:00
907.9,0.41,21.25,194.55,14.9,91.75,111.84,9.12,5,2022-10-09 12:00:00
2483.37,0.42,122.01,70.81,16.21,116.95,141.34,20.27,5,2022-10-09 13:00:00
4219.06,22.58,197.41,0.44,20.27,156.88,188.14,38.0,5,2022-10-09 14:00:00
4966.74,42.02,202.89,0.0,25.03,189.75,226.24,52.69,5,2022-10-09 15:00:00
5821.23,50.96,222.09,0.0,30.99,218.11,259.13,65.86,5,2022-10-09 16:00:00
6942.75,68.84,235.8,0.0,36.24,246.44,293.5,78.02,5,2022-10-09 17:00:00
7797.24,92.98,235.8,0.0,39.1,266.29,319.74,91.2,5,2022-10-09 18:00:00
8117.68,107.29,227.57,0.0,37.67,266.53,323.7,96.26,5,2022-10-09 19:00:00
7156.37,96.56,180.96,0.0,29.33,237.0,296.01,84.1,5,2022-10-09 20:00:00
4699.71,50.51,117.9,0.01,16.21,178.54,231.1,54.72,5,2022-10-09 21:00:00
1976.01,0.33,57.58,31.11,10.13,118.2,150.04,22.29,5,2022-10-09 22:00:00
1348.5,0.0,27.76,60.8,10.01,105.99,132.82,17.23,5,2022-10-09 23:00:00
1268.39,0.0,23.31,66.52,10.37,105.71,131.27,18.24,5,2022-10-10 00:00:00
1415.25,0.0,31.87,60.08,11.44,109.81,136.19,21.53,5,2022-10-10 01:00:00
2082.82,0.54,69.23,31.11,14.42,123.66,152.48,25.59,5,2022-10-10 02:00:00
2937.32,19.0,97.33,16.27,17.17,138.44,168.41,26.85,5,2022-10-10 03:00:00
2910.61,25.93,89.11,34.69,16.45,140.93,168.67,23.56,5,2022-10-10 04:00:00
2536.77,18.33,74.03,65.8,15.26,145.0,171.21,20.77,5,2022-10-10 05:00:00
2136.23,9.05,56.21,121.59,16.45,154.18,179.57,18.24,5,2022-10-10 06:00:00
1028.06,1.44,15.42,191.69,35.29,123.48,142.51,9.75,5,2022-10-10 07:00:00
841.14,0.86,10.88,205.99,33.38,103.87,120.84,8.49,5,2022-10-10 08:00:00
821.11,0.78,11.65,217.44,35.29,97.82,113.75,7.92,5,2022-10-10 09:00:00
821.11,0.79,14.74,220.3,36.72,93.35,108.64,7.66,5,2022-10-10 10:00:00
881.2,0.72,20.73,217.44,39.1,94.51,110.04,8.11,5,2022-10-10 11:00:00
974.66,0.31,29.13,203.13,41.48,93.59,109.23,8.74,5,2022-10-10 12:00:00
3337.86,10.17,160.4,50.78,41.48,118.4,139.92,19.51,5,2022-10-10 13:00:00
7049.56,100.14,227.57,0.0,43.39,174.98,207.32,38.0,5,2022-10-10 14:00:00
10040.28,185.97,252.25,0.0,52.45,242.54,287.45,63.84,5,2022-10-10 15:00:00
11962.89,227.09,282.41,0.0,65.8,301.67,359.14,95.25,5,2022-10-10 16:00:00
12496.95,232.46,298.86,0.0,73.43,341.7,408.48,121.59,5,2022-10-10 17:00:00
12817.38,239.61,301.6,0.0,76.29,363.46,434.43,137.81,5,2022-10-10 18:00:00
13031.01,250.34,301.6,0.0,78.2,376.31,445.53,149.97,5,2022-10-10 19:00:00
12390.14,232.46,293.37,0.0,74.39,363.18,429.26,149.97,5,2022-10-10 20:00:00
10360.72,173.45,263.21,0.0,62.94,326.12,389.86,135.78,5,2022-10-10 21:00:00
8224.49,113.55,222.09,0.0,50.07,286.44,345.64,119.57,5,2022-10-10 22:00:00
6675.72,76.0,186.44,0.0,41.96,259.49,314.14,110.45,5,2022-10-10 23:00:00
5500.79,53.2,157.65,0.0,37.67,239.86,292.18,108.42,5,2022-10-11 00:00:00
4432.68,38.0,126.12,0.0,31.47,214.49,265.28,101.33,5,2022-10-11 01:00:00
4379.27,58.11,104.19,0.18,25.99,200.9,252.25,90.18,5,2022-10-11 02:00:00
5340.58,102.82,104.19,2.73,21.7,192.94,241.12,68.9,5,2022-10-11 03:00:00
1682.28,3.91,50.72,113.01,27.89,109.48,131.16,15.33,5,2022-10-11 04:00:00
1401.9,3.24,31.87,147.34,28.61,115.32,135.25,11.78,5,2022-10-11 05:00:00
1348.5,2.68,25.7,180.24,34.81,126.45,146.02,11.4,5,2022-10-11 06:00:00
934.6,1.23,13.02,200.27,38.15,110.06,128.1,8.36,5,2022-10-11 07:00:00
774.38,0.81,9.42,203.13,27.18,91.74,109.68,8.49,5,2022-10-11 08:00:00
714.3,0.68,9.25,203.13,21.46,85.86,104.15,8.11,5,2022-10-11 09:00:00
1028.06,1.98,29.13,175.95,16.93,88.87,108.27,10.39,5,2022-10-11 10:00:00
1789.09,3.97,71.97,127.32,17.88,101.0,122.49,14.57,5,2022-10-11 11:00:00
2857.21,3.49,132.98,65.09,23.6,115.03,138.25,18.49,5,2022-10-11 12:00:00
3898.62,2.15,178.22,15.56,26.46,128.37,152.26,21.28,5,2022-10-11 13:00:00
4165.65,7.93,168.62,1.56,22.89,134.74,160.13,23.05,5,2022-10-11 14:00:00
3791.81,8.49,142.57,1.02,18.36,136.14,164.19,24.57,5,2022-10-11 15:00:00
3417.97,6.48,122.01,1.65,14.31,135.35,167.46,24.57,5,2022-10-11 16:00:00
3284.45,10.62,109.67,0.66,11.8,138.43,176.35,23.56,5,2022-10-11 17:00:00
3364.56,19.22,98.71,0.09,10.37,141.92,183.74,21.28,5,2022-10-11 18:00:00
3204.35,19.22,90.48,0.06,8.58,135.56,175.85,16.97,5,2022-10-11 19:00:00
2857.21,11.4,80.88,0.28,7.33,126.7,164.6,14.69,5,2022-10-11 20:00:00
2456.67,3.21,71.97,3.44,6.85,116.16,151.14,14.57,5,2022-10-11 21:00:00
1976.01,0.05,54.15,21.46,7.21,102.69,131.51,13.68,5,2022-10-11 22:00:00
1602.17,0.0,38.39,40.77,7.57,92.33,115.85,11.27,5,2022-10-11 23:00:00
1375.2,0.0,30.16,54.36,7.75,84.49,104.4,8.49,5,2022-10-12 00:00:00
1308.44,0.0,29.82,62.23,7.45,78.24,96.63,7.47,5,2022-10-12 01:00:00
1735.69,0.19,55.52,42.2,8.94,83.38,103.63,10.39,5,2022-10-12 02:00:00
2616.88,12.52,87.74,18.24,11.56,94.76,117.65,14.44,5,2022-10-12 03:00:00
3124.24,28.39,94.59,31.83,14.42,97.3,119.65,16.97,5,2022-10-12 04:00:00
2937.32,26.6,90.48,56.51,15.14,90.26,110.38,16.97,5,2022-10-12 05:00:00
2243.04,14.98,71.29,101.57,13.35,77.22,94.17,15.07,5,2022-10-12 06:00:00
734.33,1.66,12.68,158.79,16.69,53.77,65.64,5.7,5,2022-10-12 07:00:00
627.52,0.73,6.85,168.8,13.59,58.17,71.21,5.07,5,2022-10-12 08:00:00
614.17,0.59,6.68,167.37,12.76,59.82,73.24,5.07,5,2022-10-12 09:00:00
627.52,0.55,8.48,161.65,12.04,61.41,74.92,5.38,5,2022-10-12 10:00:00
687.6,0.45,13.02,153.06,12.99,64.36,77.99,6.02,5,2022-10-12 11:00:00
774.38,0.16,19.71,141.62,14.19,65.73,79.47,6.4,5,2022-10-12 12:00:00
2910.61,21.9,122.01,22.17,14.78,89.2,107.36,16.72,5,2022-10-12 13:00:00
5126.95,98.35,130.24,0.0,14.66,122.77,147.68,27.11,5,2022-10-12 14:00:00
5874.63,128.75,117.9,0.0,14.42,148.62,179.58,32.93,5,2022-10-12 15:00:00
6568.91,153.78,115.16,0.0,15.26,176.69,213.35,38.0,5,2022-10-12 16:00:00
7263.18,173.45,115.16,0.0,15.74,203.25,245.26,41.54,5,2022-10-12 17:00:00
7370.0,178.81,108.3,0.0,14.42,212.92,257.5,41.54,5,2022-10-12 18:00:00
6835.94,166.3,97.33,0.0,11.68,200.08,241.97,35.97,5,2022-10-12 19:00:00
5981.45,137.69,89.11,0.0,8.94,181.34,219.15,29.89,5,2022-10-12 20:00:00
4966.74,94.77,82.25,0.0,7.03,161.82,195.95,26.35,5,2022-10-12 21:00:00
3631.59,47.83,74.71,0.0,6.14,135.27,164.16,23.56,5,2022-10-12 22:00:00
2803.8,20.56,68.55,0.05,6.2,115.39,140.79,23.31,5,2022-10-12 23:00:00
2456.67,11.06,65.12,0.22,6.91,107.55,131.54,25.84,5,2022-10-13 00:00:00
2510.07,14.98,62.38,0.08,8.11,108.28,133.32,29.39,5,2022-10-13 01:00:00
3311.16,48.28,60.32,0.11,9.78,119.27,147.77,30.91,5,2022-10-13 02:00:00
4646.3,104.61,63.75,1.63,11.68,128.21,157.84,30.91,5,2022-10-13 03:00:00
2429.96,26.38,70.6,27.89,11.8,64.42,79.39,16.97,5,2022-10-13 04:00:00
1922.61,16.09,58.26,61.51,12.28,51.05,63.86,14.69,5,2022-10-13 05:00:00
1535.42,8.61,43.53,107.29,12.28,49.0,61.26,13.43,4,2022-10-13 06:00:00
714.3,1.24,9.51,157.36,13.95,54.78,68.75,6.9,5,2022-10-13 07:00:00
680.92,0.73,6.77,170.23,13.23,66.53,82.79,6.52,5,2022-10-13 08:00:00
694.27,0.7,7.63,174.52,14.42,71.77,88.84,6.65,5,2022-10-13 09:00:00
1281.74,3.91,38.39,138.76,12.4,84.17,103.63,10.64,5,2022-10-13 10:00:00
2189.64,8.61,82.94,82.25,11.21,100.08,122.68,15.71,5,2022-10-13 11:00:00
3177.64,18.1,130.24,21.1,12.16,113.04,138.21,19.25,5,2022-10-13 12:00:00
5393.98,93.88,149.43,0.25,15.14,137.68,167.62,26.6,5,2022-10-13 13:00:00
7583.62,180.6,149.43,0.0,17.4,171.91,208.6,35.46,5,2022-10-13 14:00:00
8544.92,216.36,145.32,0.0,18.6,202.79,245.89,43.57,5,2022-10-13 15:00:00
9399.41,243.19,150.8,0.0,20.03,235.02,284.17,50.16,5,2022-10-13 16:00:00
9506.23,243.19,153.54,0.0,19.55,254.79,308.36,53.2,5,2022-10-13 17:00:00
8651.73,211.0,142.57,0.0,16.93,247.01,300.23,49.65,5,2022-10-13 18:00:00
6942.75,153.78,124.75,0.0,12.28,209.83,255.6,39.52,5,2022-10-13 19:00:00
5233.76,93.88,109.67,0.0,8.11,169.64,207.25,29.64,5,2022-10-13 20:00:00
3791.81,45.15,97.33,0.0,5.96,138.41,169.26,23.31,5,2022-10-13 21:00:00
2429.96,5.14,81.57,4.87,5.3,106.17,129.56,19.0,5,2022-10-13 22:00:00
1762.39,0.02,53.47,22.53,5.01,88.4,107.88,17.99,5,2022-10-13 23:00:00
1535.42,0.01,41.13,29.68,4.95,80.34,98.01,17.73,5,2022-10-14 00:00:00
1535.42,0.05,42.16,25.75,5.42,74.67,91.58,18.24,5,2022-10-14 01:00:00
2056.12,6.43,62.38,5.1,7.33,77.57,96.05,20.77,5,2022-10-14 02:00:00
2803.8,36.21,68.55,8.23,9.66,82.71,102.58,22.29,5,2022-10-14 03:00:00
2162.93,19.0,63.75,44.7,11.92,68.3,84.68,17.23,5,2022-10-14 04:00:00
1815.8,12.41,52.78,85.12,12.99,67.0,82.74,15.45,5,2022-10-14 05:00:00
1522.06,6.37,38.39,141.62,13.47,71.89,87.76,14.19,5,2022-10-14 06:00:00
761.03,1.16,9.25,175.95,13.11,58.93,70.03,7.79,5,2022-10-14 07:00:00
694.27,0.8,6.94,183.11,11.56,59.94,70.64,7.03,5,2022-10-14 08:00:00
694.27,0.8,7.63,185.97,11.68,61.12,71.82,6.97,5,2022-10-14 09:00:00
1188.28,3.3,31.53,165.94,9.66,75.48,88.63,10.39,5,2022-10-14 10:00:00
1842.5,5.36,63.75,134.47,9.66,93.35,109.65,14.19,5,2022-10-14 11:00:00
2536.77,4.3,108.3,81.54,10.97,107.05,126.03,16.97,5,2022-10-14 12:00:00
4592.9,45.15,168.62,3.8,13.95,133.88,158.22,24.57,5,2022-10-14 13:00:00
6622.31,123.38,163.14,0.0,16.45,168.87,200.43,33.44,5,2022-10-14 14:00:00
7583.62,159.14,156.28,0.0,18.84,201.4,240.07,43.06,5,2022-10-14 15:00:00
8544.92,191.33,154.91,0.0,21.93,233.78,279.3,52.18,5,2022-10-14 16:00:00
8758.54,194.91,149.43,0.0,19.55,249.41,298.54,49.14,5,2022-10-14 17:00:00
7476.81,150.2,137.09,0.0,15.02,231.78,277.7,39.01,5,2022-10-14 18:00:00
5287.17,74.21,123.38,0.0,10.97,183.95,219.11,27.11,5,2022-10-14 19:00:00
3524.78,21.68,109.67,0.25,8.34,147.42,174.42,21.79,5,2022-10-14 20:00:00
2510.07,0.99,86.37,12.34,6.97,126.0,148.11,19.51,5,2022-10-14 21:00:00
1895.9,0.0,54.15,35.76,6.02,111.02,129.86,18.49,5,2022-10-14 22:00:00
1588.82,0.0,39.41,41.48,5.07,103.03,120.18,19.0,5,2022-10-14 23:00:00
1495.36,0.0,35.99,36.48,4.71,98.79,115.17,20.27,5,2022-10-15 00:00:00
1548.77,0.07,40.78,23.6,4.89,95.4,111.81,21.28,5,2022-10-15 01:00:00
2002.72,8.49,55.52,3.17,6.08,97.7,115.81,22.8,5,2022-10-15 02:00:00
2643.59,33.97,60.32,7.78,7.63,101.22,120.61,23.05,5,2022-10-15 03:00:00
2109.53,19.0,58.95,41.84,8.58,84.94,101.02,17.99,5,2022-10-15 04:00:00
1789.09,12.07,48.67,81.54,9.3,80.94,96.33,16.21,5,2022-10-15 05:00:00
1482.01,5.64,34.62,143.05,10.13,84.71,99.92,15.07,5,2022-10-15 06:00:00
854.49,0.92,8.57,200.27,13.35,78.13,90.39,9.25,5,2022-10-15 07:00:00
821.11,0.57,6.0,208.85,11.92,80.93,93.54,8.49,5,2022-10-15 08:00:00
834.47,0.54,6.25,214.58,11.21,81.75,94.71,8.23,5,2022-10-15 09:00:00
1642.23,4.86,45.24,164.51,9.42,99.66,115.59,13.3,5,2022-10-15 10:00:00
2723.69,9.95,93.22,104.43,9.54,126.83,147.19,19.25,5,2022-10-15 11:00:00
3845.21,14.98,150.8,38.27,10.97,150.56,174.88,23.81,5,2022-10-15 12:00:00
5500.79,47.83,200.15,0.74,16.69,181.56,209.96,35.97,5,2022-10-15 13:00:00
6942.75,86.72,227.57,0.0,23.84,218.12,251.06,53.7,5,2022-10-15 14:00:00
7797.24,102.82,241.28,0.0,28.61,248.57,285.7,65.86,5,2022-10-15 15:00:00
8544.92,112.65,260.47,0.0,32.9,266.97,308.17,76.0,5,2022-10-15 16:00:00
8758.54,113.55,257.73,0.0,34.81,269.52,314.67,83.09,5,2022-10-15 17:00:00
8331.3,110.86,230.31,0.0,33.38,258.2,303.93,84.1,5,2022-10-15 18:00:00
7370.0,98.35,202.89,0.0,29.8,230.75,272.11,80.05,5,2022-10-15 19:00:00
6195.07,76.0,175.48,0.0,25.99,193.83,228.66,72.96,5,2022-10-15 20:00:00
4966.74,51.86,146.69,0.0,22.41,162.67,193.3,68.9,5,2022-10-15 21:00:00
3685.0,26.6,119.27,0.03,18.84,132.74,158.3,60.29,5,2022-10-15 22:00:00
2803.8,9.28,100.08,0.56,16.45,112.78,134.85,55.22,5,2022-10-15 23:00:00
2403.26,3.63,87.74,1.61,16.21,104.21,124.99,55.73,5,2022-10-16 00:00:00
2296.45,6.15,80.2,0.94,16.93,101.0,122.25,59.28,5,2022-10-16 01:00:00
3017.43,36.21,80.2,0.22,20.98,113.53,137.86,67.89,5,2022-10-16 02:00:00
4699.71,101.03,86.37,3.31,26.7,138.48,166.65,74.98,5,2022-10-16 03:00:00
3204.35,38.89,93.22,29.68,19.31,102.19,122.1,33.94,5,2022-10-16 04:00:00
