CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,AQI,Timestamp
8117.68,146.63,235.8,0.0,35.29,267.82,313.41,61.81,5,2024-11-04 14:00:00
9506.23,169.87,274.18,0.0,43.39,307.49,361.23,78.02,5,2024-11-04 15:00:00
10574.34,169.87,312.57,0.0,50.07,346.64,410.1,93.22,5,2024-11-04 16:00:00
10574.34,139.47,320.79,0.0,50.54,357.86,430.11,100.31,5,2024-11-04 17:00:00
8865.36,102.82,274.18,0.0,43.87,326.5,402.65,90.18,5,2024-11-04 18:00:00
6835.94,68.84,205.64,0.0,33.86,275.2,347.85,68.9,5,2024-11-04 19:00:00
4966.74,38.44,146.69,0.0,24.56,233.26,301.64,50.66,5,2024-11-04 20:00:00
3471.37,14.98,98.71,0.13,16.93,203.73,265.62,36.48,5,2024-11-04 21:00:00
2563.48,2.91,64.43,3.22,12.52,184.76,238.03,26.35,5,2024-11-04 22:00:00
2109.53,0.18,42.84,14.13,11.09,173.66,219.89,22.29,5,2024-11-04 23:00:00
1922.61,0.03,34.62,23.96,10.97,166.62,208.17,21.79,5,2024-11-05 00:00:00
1949.31,0.08,39.76,23.6,11.44,160.83,199.08,23.31,5,2024-11-05 01:00:00
2830.51,16.09,66.49,2.08,14.66,175.34,216.36,30.4,5,2024-11-05 02:00:00
4913.33,87.62,82.25,1.35,19.07,212.62,260.16,39.01,5,2024-11-05 03:00:00
7049.56,157.36,100.08,5.01,21.93,250.85,305.43,43.57,5,2024-11-05 04:00:00
8224.49,175.24,127.49,10.37,22.89,280.08,340.31,43.57,5,2024-11-05 05:00:00
8438.11,137.69,172.73,23.6,23.37,300.66,361.55,38.5,5,2024-11-05 06:00:00
1735.69,5.64,47.98,164.51,44.82,121.92,146.05,8.99,5,2024-11-05 07:00:00
1121.52,2.29,24.33,185.97,41.96,100.58,122.85,7.03,5,2024-11-05 08:00:00
1041.41,1.56,20.91,191.69,40.53,96.67,119.12,7.28,5,2024-11-05 09:00:00
2029.42,5.48,75.4,145.91,45.3,123.63,149.51,14.06,5,2024-11-05 10:00:00
3952.03,14.75,180.96,61.51,59.13,168.86,200.33,27.87,5,2024-11-05 11:00:00
6141.66,54.09,265.96,5.05,74.39,209.81,245.58,41.54,5,2024-11-05 12:00:00
8544.92,119.81,312.57,0.08,90.6,254.59,295.37,53.2,5,2024-11-05 13:00:00
9933.47,144.84,331.76,0.0,98.23,303.41,350.7,62.32,5,2024-11-05 14:00:00
10360.72,135.9,331.76,0.0,97.27,345.9,400.53,72.96,5,2024-11-05 15:00:00
10360.72,121.59,320.79,0.0,86.78,371.23,435.46,82.08,5,2024-11-05 16:00:00
9613.04,108.18,282.41,0.0,71.53,369.7,443.88,87.14,5,2024-11-05 17:00:00
8438.11,96.56,233.05,0.0,57.22,352.34,431.75,83.09,5,2024-11-05 18:00:00
7583.62,87.62,200.15,0.0,49.11,330.15,408.34,77.01,5,2024-11-05 19:00:00
6729.13,73.31,180.96,0.0,44.82,310.7,384.82,72.96,5,2024-11-05 20:00:00
5821.23,53.2,154.91,0.0,40.53,292.73,360.86,66.88,5,2024-11-05 21:00:00
4859.92,29.95,130.24,0.01,36.72,281.3,338.77,56.24,5,2024-11-05 22:00:00
4005.43,9.5,106.93,0.67,31.95,275.0,320.59,43.57,5,2024-11-05 23:00:00
3204.35,1.19,79.51,6.26,24.56,260.69,297.26,32.93,5,2024-11-06 00:00:00
2723.69,1.16,59.63,7.33,12.04,234.39,265.66,14.57,5,2024-11-06 01:00:00
2937.32,15.42,59.63,0.47,8.82,208.99,240.61,13.93,5,2024-11-06 02:00:00
3578.19,48.73,64.43,2.21,9.54,188.21,221.52,17.73,5,2024-11-06 03:00:00
3471.37,51.41,69.23,11.8,10.25,155.71,186.52,18.49,5,2024-11-06 04:00:00
3364.56,46.94,73.34,23.6,11.21,141.89,172.87,19.25,5,2024-11-06 05:00:00
2937.32,29.95,74.03,46.49,12.04,131.17,161.52,17.73,5,2024-11-06 06:00:00
1295.09,4.53,30.85,131.61,19.31,98.72,123.79,9.12,5,2024-11-06 07:00:00
1094.82,2.32,21.59,161.65,22.65,106.3,132.18,8.11,5,2024-11-06 08:00:00
1108.17,1.84,22.28,174.52,27.66,117.08,144.37,8.36,5,2024-11-06 09:00:00
2029.42,5.31,66.49,131.61,25.51,149.91,181.38,14.95,5,2024-11-06 10:00:00
3524.78,12.29,139.83,55.79,25.51,192.91,229.97,27.11,5,2024-11-06 11:00:00
5287.17,54.09,186.44,3.58,30.04,225.69,267.4,40.02,5,2024-11-06 12:00:00
7690.43,135.9,230.31,0.0,38.62,257.85,304.46,53.7,5,2024-11-06 13:00:00
9292.6,187.75,268.7,0.0,44.82,287.15,339.81,64.34,5,2024-11-06 14:00:00
9719.85,196.7,276.92,0.0,47.68,309.36,368.54,71.94,5,2024-11-06 15:00:00
9719.85,173.45,276.92,0.0,49.11,328.23,394.51,78.02,5,2024-11-06 16:00:00
9292.6,135.9,265.96,0.0,48.16,336.65,410.38,82.08,5,2024-11-06 17:00:00
8544.92,110.86,241.28,0.0,44.82,329.53,406.98,81.06,5,2024-11-06 18:00:00
7904.05,100.14,222.09,0.0,41.96,317.96,394.83,77.01,5,2024-11-06 19:00:00
7263.18,83.15,202.89,0.0,39.1,307.76,385.91,74.98,5,2024-11-06 20:00:00
6195.07,59.01,175.48,0.0,33.86,294.28,374.18,68.9,5,2024-11-06 21:00:00
5180.36,38.44,145.32,0.0,29.56,278.71,355.93,62.82,5,2024-11-06 22:00:00
4646.3,27.72,128.87,0.0,28.37,270.23,342.67,61.3,5,2024-11-06 23:00:00
4539.49,25.48,122.01,0.0,29.56,271.89,340.49,64.85,5,2024-11-07 00:00:00
4539.49,28.61,116.53,0.0,30.99,273.11,340.2,68.9,5,2024-11-07 01:00:00
5126.95,57.22,111.04,0.16,33.86,290.57,360.68,77.01,5,2024-11-07 02:00:00
6675.72,123.38,111.04,2.46,37.19,319.34,394.69,84.1,5,2024-11-07 03:00:00
7797.24,162.72,112.41,6.08,27.89,328.45,405.89,64.34,5,2024-11-07 04:00:00
7690.43,148.42,126.12,11.27,21.46,318.26,394.65,48.13,5,2024-11-07 05:00:00
7049.56,101.92,145.32,22.71,18.6,299.41,369.87,36.48,5,2024-11-07 06:00:00
2296.45,5.98,58.26,161.65,55.79,213.56,254.35,9.5,5,2024-11-07 07:00:00
1668.93,2.65,34.62,197.41,64.85,204.2,241.74,6.4,5,2024-11-07 08:00:00
1508.71,1.76,28.79,205.99,63.9,198.28,235.25,6.52,5,2024-11-07 09:00:00
2429.96,4.69,78.14,151.63,60.08,221.91,261.78,12.92,5,2024-11-07 10:00:00
4379.27,12.41,172.73,60.08,68.66,266.57,311.8,25.84,5,2024-11-07 11:00:00
6835.94,53.64,246.76,4.69,82.02,303.82,353.93,39.52,5,2024-11-07 12:00:00
9506.23,118.02,293.37,0.03,98.23,345.37,401.31,52.18,5,2024-11-07 13:00:00
10467.53,141.26,315.31,0.0,102.04,384.8,447.71,62.32,5,2024-11-07 14:00:00
10574.34,130.53,312.57,0.0,89.65,413.39,484.45,69.92,5,2024-11-07 15:00:00
9719.85,116.23,271.44,0.0,56.27,410.66,490.8,64.85,5,2024-11-07 16:00:00
8224.49,95.67,216.6,0.0,39.1,385.01,473.53,63.33,5,2024-11-07 17:00:00
6782.53,77.78,169.99,0.0,32.9,354.91,446.47,60.8,5,2024-11-07 18:00:00
5607.6,59.9,143.95,0.0,29.33,321.34,408.47,55.22,5,2024-11-07 19:00:00
4646.3,37.55,127.49,0.0,25.03,295.38,376.22,47.62,5,2024-11-07 20:00:00
3845.21,18.33,111.04,0.02,21.46,279.15,355.57,41.04,5,2024-11-07 21:00:00
3284.45,6.48,90.48,0.85,19.79,272.54,342.21,33.94,5,2024-11-07 22:00:00
2910.61,1.29,71.97,4.34,19.79,270.32,334.16,30.4,5,2024-11-07 23:00:00
2777.1,0.69,61.69,6.79,20.27,272.51,332.63,29.89,5,2024-11-08 00:00:00
2857.21,2.68,61.01,3.44,20.03,276.41,334.43,30.4,5,2024-11-08 01:00:00
3685.0,26.15,68.55,0.07,19.55,296.68,355.86,29.64,5,2024-11-08 02:00:00
5287.17,79.57,78.83,0.47,19.31,329.69,391.78,25.33,5,2024-11-08 03:00:00
6301.88,114.44,86.37,2.44,19.55,351.72,413.93,20.77,5,2024-11-08 04:00:00
6568.91,111.76,104.19,7.06,20.27,364.37,425.65,20.27,5,2024-11-08 05:00:00
6195.07,79.57,130.24,18.24,21.22,372.12,430.84,19.51,5,2024-11-08 06:00:00
1922.61,3.63,45.24,155.93,53.88,263.86,307.71,2.12,5,2024-11-08 07:00:00
1401.9,1.51,24.33,183.11,39.1,220.88,263.93,2.69,5,2024-11-08 08:00:00
1321.79,1.1,22.62,191.69,35.76,206.13,248.96,3.42,5,2024-11-08 09:00:00
2216.34,3.63,71.97,128.75,29.56,230.11,275.38,8.99,5,2024-11-08 10:00:00
3685.0,10.95,145.32,41.13,28.61,268.0,316.99,19.51,5,2024-11-08 11:00:00
5180.36,54.09,178.22,1.92,31.47,293.45,345.93,30.15,5,2024-11-08 12:00:00
6942.75,121.59,197.41,0.0,35.76,313.16,369.61,41.04,5,2024-11-08 13:00:00
7797.24,148.42,208.38,0.0,37.19,324.91,386.02,49.14,5,2024-11-08 14:00:00
7583.62,139.47,191.93,0.0,33.86,329.31,395.54,51.17,5,2024-11-08 15:00:00
7476.81,130.53,183.7,0.0,32.42,340.57,411.93,53.2,5,2024-11-08 16:00:00
7476.81,123.38,186.44,0.0,35.76,354.06,430.54,63.33,5,2024-11-08 17:00:00
7263.18,114.44,180.96,0.0,34.81,356.19,435.0,66.88,5,2024-11-08 18:00:00
6835.94,102.82,172.73,0.0,31.95,342.49,418.97,63.84,5,2024-11-08 19:00:00
6141.66,83.15,160.4,0.0,28.61,327.62,400.6,59.28,5,2024-11-08 20:00:00
5447.39,62.58,145.32,0.0,25.51,315.04,384.99,55.73,5,2024-11-08 21:00:00
4592.9,42.47,123.38,0.0,21.93,296.97,361.8,49.14,5,2024-11-08 22:00:00
3952.03,27.72,104.19,0.0,19.31,282.97,343.37,44.08,5,2024-11-08 23:00:00
3578.19,21.46,91.85,0.0,18.6,277.06,335.14,43.06,5,2024-11-09 00:00:00
3471.37,21.68,82.94,0.01,18.84,277.93,335.77,43.57,5,2024-11-09 01:00:00
3952.03,42.47,76.77,0.01,20.5,291.28,351.92,46.61,5,2024-11-09 02:00:00
5073.55,91.2,71.97,0.42,21.22,308.85,372.28,45.6,5,2024-11-09 03:00:00
5928.04,125.17,70.6,2.15,17.88,317.96,382.09,31.66,5,2024-11-09 04:00:00
5874.63,116.23,79.51,6.17,15.5,310.25,371.59,24.83,5,2024-11-09 05:00:00
5126.95,76.0,95.96,17.34,14.19,287.79,343.77,20.77,5,2024-11-09 06:00:00
1335.14,3.44,29.82,133.04,30.04,150.72,192.42,4.5,5,2024-11-09 07:00:00
934.6,1.36,15.08,153.06,23.13,121.96,159.3,4.31,5,2024-11-09 08:00:00
894.55,0.98,13.88,158.79,21.93,116.28,152.1,4.5,5,2024-11-09 09:00:00
1495.36,3.24,45.24,110.15,16.45,126.34,162.8,9.5,5,2024-11-09 10:00:00
2483.37,8.16,93.22,38.27,14.42,146.77,185.55,17.48,5,2024-11-09 11:00:00
3578.19,36.66,116.53,2.17,16.69,164.42,205.54,26.09,5,2024-11-09 12:00:00
4966.74,87.62,134.35,0.0,21.93,185.16,229.3,35.46,5,2024-11-09 13:00:00
6034.85,114.44,161.77,0.0,27.18,207.3,255.64,45.09,5,2024-11-09 14:00:00
6622.31,116.23,183.7,0.0,31.95,229.9,282.89,54.72,5,2024-11-09 15:00:00
6942.75,108.18,197.41,0.0,37.19,252.45,311.03,62.82,5,2024-11-09 16:00:00
6942.75,98.35,197.41,0.0,40.53,267.61,331.08,68.9,5,2024-11-09 17:00:00
6675.72,92.09,189.19,0.0,40.53,272.49,338.75,71.94,5,2024-11-09 18:00:00
6408.69,87.62,178.22,0.0,39.58,267.99,333.31,71.94,5,2024-11-09 19:00:00
5981.45,78.68,165.88,0.0,37.67,259.94,323.64,69.92,5,2024-11-09 20:00:00
5340.58,62.58,146.69,0.0,34.81,250.43,311.8,65.86,5,2024-11-09 21:00:00
4592.9,46.04,123.38,0.0,30.52,237.1,294.74,59.78,5,2024-11-09 22:00:00
4112.24,33.08,109.67,0.0,26.94,229.98,284.13,56.24,5,2024-11-09 23:00:00
3845.21,25.7,102.82,0.0,24.08,228.7,281.21,55.73,5,2024-11-10 00:00:00
3631.59,24.36,93.22,0.0,23.6,225.89,275.59,51.68,5,2024-11-10 01:00:00
3791.81,40.23,78.83,0.0,22.17,230.03,277.62,43.06,5,2024-11-10 02:00:00
4272.46,68.84,65.8,0.25,16.69,237.32,282.57,28.88,5,2024-11-10 03:00:00
4165.65,71.53,58.95,1.26,11.68,233.51,274.56,14.06,5,2024-11-10 04:00:00
3898.62,65.27,58.95,2.5,11.32,229.36,268.31,12.03,5,2024-11-10 05:00:00
3471.37,50.51,61.01,3.08,11.68,221.31,258.27,12.29,5,2024-11-10 06:00:00
1682.28,2.63,44.55,57.94,20.5,154.72,180.75,8.23,5,2024-11-10 07:00:00
1615.52,3.32,41.47,75.1,36.24,139.97,164.15,7.6,5,2024-11-10 08:00:00
2029.42,4.92,53.47,78.68,51.98,159.42,185.11,6.21,5,2024-11-10 09:00:00
2403.26,5.92,69.23,65.8,30.52,166.96,195.92,8.23,5,2024-11-10 10:00:00
2964.02,8.83,94.59,27.54,15.5,158.07,188.9,12.03,5,2024-11-10 11:00:00
3738.4,32.63,106.93,1.88,12.4,150.1,182.08,14.57,5,2024-11-10 12:00:00
4646.3,76.89,98.71,0.0,12.87,149.22,182.95,18.24,5,2024-11-10 13:00:00
5447.39,109.08,93.22,0.0,14.07,158.82,196.74,23.81,5,2024-11-10 14:00:00
5928.04,125.17,91.85,0.0,15.5,178.3,222.15,29.39,5,2024-11-10 15:00:00
6034.85,123.38,93.22,0.0,17.4,193.9,243.81,36.98,5,2024-11-10 16:00:00
6355.29,128.75,100.08,0.0,21.93,213.43,270.44,50.66,5,2024-11-10 17:00:00
6835.94,143.05,108.3,0.0,25.03,232.31,294.79,61.3,5,2024-11-10 18:00:00
6942.75,146.63,111.04,0.0,25.51,232.94,290.41,54.72,5,2024-11-10 19:00:00
6515.5,130.53,104.19,0.0,22.41,221.3,266.76,35.46,5,2024-11-10 20:00:00
5340.58,87.62,94.59,0.0,18.6,190.69,222.8,15.96,5,2024-11-10 21:00:00
3631.59,36.66,80.2,0.0,12.64,143.24,164.1,5.89,5,2024-11-10 22:00:00
2670.29,15.87,61.69,0.06,9.54,112.06,127.68,5.13,5,2024-11-10 23:00:00
2189.64,9.5,48.67,0.22,9.42,95.41,108.14,6.02,5,2024-11-11 00:00:00
2109.53,13.08,42.5,0.1,8.46,93.4,107.23,7.98,5,2024-11-11 01:00:00
2643.59,36.21,39.76,0.0,8.82,105.45,124.55,11.15,5,2024-11-11 02:00:00
3524.78,76.89,40.78,0.2,9.78,115.84,140.0,13.05,5,2024-11-11 03:00:00
4165.65,106.39,43.18,0.89,11.09,120.9,147.97,13.05,5,2024-11-11 04:00:00
4699.71,125.17,46.61,1.3,13.95,128.55,157.45,13.68,5,2024-11-11 05:00:00
4806.52,125.17,52.78,0.77,18.36,127.19,154.9,13.81,5,2024-11-11 06:00:00
1922.61,8.72,67.17,16.99,55.79,73.83,86.19,5.51,4,2024-11-11 07:00:00
2002.72,8.94,62.38,32.19,67.71,82.35,94.3,5.64,5,2024-11-11 08:00:00
2349.85,10.62,69.23,40.77,68.66,96.61,109.49,6.71,5,2024-11-11 09:00:00
3097.53,20.34,90.48,26.11,55.31,115.39,130.95,10.77,5,2024-11-11 10:00:00
4539.49,56.33,115.16,5.5,51.02,141.72,162.4,20.01,5,2024-11-11 11:00:00
6301.88,119.81,132.98,0.44,54.84,167.06,192.52,31.92,5,2024-11-11 12:00:00
8438.11,196.7,154.91,0.0,58.17,196.15,228.54,48.13,5,2024-11-11 13:00:00
9826.66,246.76,169.99,0.0,56.74,227.46,269.51,64.34,5,2024-11-11 14:00:00
10360.72,261.07,171.36,0.0,51.98,256.27,308.39,72.96,5,2024-11-11 15:00:00
10040.28,253.92,160.4,0.0,41.01,270.3,330.53,66.88,5,2024-11-11 16:00:00
9292.6,228.88,139.83,0.0,27.66,266.2,331.59,48.64,5,2024-11-11 17:00:00
7904.05,189.54,115.16,0.0,17.17,235.2,299.13,30.15,5,2024-11-11 18:00:00
6248.47,141.26,94.59,0.0,10.37,182.6,237.77,17.73,5,2024-11-11 19:00:00
4753.11,94.77,80.2,0.0,7.99,138.72,184.9,15.96,5,2024-11-11 20:00:00
3631.59,58.11,69.23,0.0,7.75,110.01,149.67,17.73,5,2024-11-11 21:00:00
2830.51,33.53,61.01,0.0,8.11,91.86,125.93,19.0,5,2024-11-11 22:00:00
2323.15,18.78,52.09,0.02,6.79,81.39,110.31,15.33,5,2024-11-11 23:00:00
1976.01,11.4,43.87,0.12,5.25,73.37,98.28,10.64,4,2024-11-12 00:00:00
1922.61,12.85,38.39,0.11,4.83,70.12,92.94,8.49,4,2024-11-12 01:00:00
2429.96,34.42,38.04,0.01,6.5,78.87,103.32,11.27,5,2024-11-12 02:00:00
3284.45,68.84,43.87,0.86,8.23,87.35,113.15,13.93,5,2024-11-12 03:00:00
3417.97,72.42,51.41,6.26,9.06,80.58,104.09,14.82,5,2024-11-12 04:00:00
3524.78,69.74,58.26,13.23,9.89,80.95,105.4,17.23,5,2024-11-12 05:00:00
3124.24,48.73,63.75,26.11,10.01,76.63,100.63,16.21,5,2024-11-12 06:00:00
974.66,3.02,17.99,125.89,15.74,32.37,40.73,3.61,3,2024-11-12 07:00:00
854.49,1.77,13.02,141.62,15.26,30.63,38.02,2.98,4,2024-11-12 08:00:00
881.2,1.58,14.22,148.77,17.17,32.48,40.23,3.2,4,2024-11-12 09:00:00
1508.71,4.58,42.84,115.87,12.76,46.18,57.62,7.98,3,2024-11-12 10:00:00
2243.04,7.1,78.83,65.09,9.06,60.91,75.84,12.67,4,2024-11-12 11:00:00
2883.91,7.93,115.16,14.66,8.94,73.1,90.26,15.71,4,2024-11-12 12:00:00
3898.62,40.68,120.64,0.04,9.89,94.88,116.26,19.76,5,2024-11-12 13:00:00
4699.71,72.42,117.9,0.0,10.61,125.31,153.52,21.79,5,2024-11-12 14:00:00
4966.74,80.47,116.53,0.0,10.85,154.24,189.49,21.03,5,2024-11-12 15:00:00
5180.36,84.04,115.16,0.0,11.32,178.44,219.69,21.53,5,2024-11-12 16:00:00
5393.98,88.51,113.79,0.0,12.16,195.81,243.11,24.83,5,2024-11-12 17:00:00
5500.79,91.2,112.41,0.0,12.76,198.73,249.73,27.87,5,2024-11-12 18:00:00
5073.55,79.57,106.93,0.0,12.04,182.64,231.34,27.11,5,2024-11-12 19:00:00
4539.49,60.8,102.82,0.0,11.56,166.94,211.48,26.6,5,2024-11-12 20:00:00
4112.24,44.26,98.71,0.0,12.04,160.36,203.04,28.37,5,2024-11-12 21:00:00
3631.59,29.5,93.22,0.0,12.4,152.48,192.8,30.4,5,2024-11-12 22:00:00
3311.16,20.12,87.74,0.01,13.47,147.33,185.76,33.94,5,2024-11-12 23:00:00
3231.05,18.1,86.37,0.01,15.74,148.93,187.38,40.02,5,2024-11-13 00:00:00
3417.97,23.69,87.05,0.0,19.31,156.46,196.81,49.14,5,2024-11-13 01:00:00
4272.46,56.33,89.11,0.0,24.8,180.68,226.18,61.81,5,2024-11-13 02:00:00
5981.45,126.96,90.48,0.69,29.8,216.57,267.26,69.92,5,2024-11-13 03:00:00
7476.81,189.54,89.11,2.32,24.32,244.59,297.16,54.21,5,2024-11-13 04:00:00
8117.68,207.42,98.71,5.28,21.22,259.67,311.87,47.12,5,2024-11-13 05:00:00
7797.24,171.66,124.75,11.44,18.84,252.96,300.14,38.0,5,2024-11-13 06:00:00
2429.96,17.66,72.66,78.68,30.52,98.84,117.07,11.65,5,2024-11-13 07:00:00
1842.5,8.05,53.47,115.87,35.29,93.57,109.63,8.87,5,2024-11-13 08:00:00
1815.8,5.7,52.09,134.47,43.39,102.92,119.12,8.61,5,2024-11-13 09:00:00
2696.99,10.51,91.85,101.57,40.05,131.62,151.9,15.07,5,2024-11-13 10:00:00
4219.06,23.47,159.03,37.91,37.67,170.89,197.68,28.12,5,2024-11-13 11:00:00
5928.04,70.63,197.41,2.39,40.53,205.4,237.6,41.54,5,2024-11-13 12:00:00
8544.92,150.2,238.54,0.0,49.59,248.16,286.59,57.76,5,2024-11-13 13:00:00
11322.02,216.36,293.37,0.0,63.9,304.52,351.63,76.0,5,2024-11-13 14:00:00
13137.82,243.19,334.5,0.0,75.34,360.82,417.99,91.2,5,2024-11-13 15:00:00
13137.82,225.31,329.02,0.0,73.43,391.51,460.18,90.18,5,2024-11-13 16:00:00
11001.59,169.87,271.44,0.0,55.79,371.32,449.45,76.0,5,2024-11-13 17:00:00
8224.49,116.23,197.41,0.0,35.76,309.57,390.33,57.25,5,2024-11-13 18:00:00
5928.04,76.0,142.57,0.0,21.7,240.91,315.33,40.53,5,2024-11-13 19:00:00
4379.27,48.73,108.3,0.0,15.74,188.21,255.25,32.93,5,2024-11-13 20:00:00
3337.86,29.5,85.68,0.0,13.35,153.94,213.7,31.66,5,2024-11-13 21:00:00
2777.1,18.55,72.66,0.02,13.23,138.63,192.68,33.44,5,2024-11-13 22:00:00
2616.88,13.75,68.55,0.05,14.54,137.82,188.15,37.49,5,2024-11-13 23:00:00
2696.99,14.31,68.55,0.03,16.45,145.33,194.14,42.05,5,2024-11-14 00:00:00
2990.72,21.46,70.6,0.01,17.64,156.24,205.05,44.58,5,2024-11-14 01:00:00
4005.43,52.75,76.77,0.0,18.6,182.47,234.08,43.06,5,2024-11-14 02:00:00
5661.01,110.86,87.74,0.45,17.64,218.38,272.67,33.94,5,2024-11-14 03:00:00
6675.72,146.63,95.96,2.57,15.5,236.94,289.71,23.31,5,2024-11-14 04:00:00
6942.75,148.42,106.93,5.32,15.97,245.63,295.72,23.81,5,2024-11-14 05:00:00
6301.88,110.86,124.75,9.12,19.07,236.05,279.33,23.31,5,2024-11-14 06:00:00
2136.23,7.71,76.09,85.12,57.7,116.9,138.59,7.6,5,2024-11-14 07:00:00
1602.17,4.36,56.89,107.29,55.79,95.12,113.32,5.64,5,2024-11-14 08:00:00
1602.17,3.74,57.58,110.15,59.13,90.88,107.96,5.57,5,2024-11-14 09:00:00
2510.07,9.72,100.08,65.8,44.82,102.25,121.49,10.39,5,2024-11-14 10:00:00
4379.27,44.7,153.54,11.98,29.8,127.25,151.26,13.93,5,2024-11-14 11:00:00
6568.91,121.59,167.25,0.68,22.41,148.55,177.22,13.17,5,2024-11-14 12:00:00
8331.3,191.33,163.14,0.0,18.84,155.2,188.99,16.47,5,2024-11-14 13:00:00
8544.92,207.42,149.43,0.0,18.36,157.41,197.31,25.33,5,2024-11-14 14:00:00
8224.49,196.7,138.46,0.0,20.5,166.45,212.58,37.49,5,2024-11-14 15:00:00
7476.81,171.66,127.49,0.0,21.46,171.67,222.22,44.58,5,2024-11-14 16:00:00
7049.56,155.57,122.01,0.0,17.17,181.6,235.82,35.46,5,2024-11-14 17:00:00
6729.13,141.26,123.38,0.0,11.56,181.25,236.45,19.51,5,2024-11-14 18:00:00
5981.45,116.23,123.38,0.0,6.97,161.02,211.22,8.99,5,2024-11-14 19:00:00
5073.55,87.62,113.79,0.0,5.13,140.57,184.94,7.09,5,2024-11-14 20:00:00
4325.87,63.48,102.82,0.0,4.53,127.49,168.89,7.09,5,2024-11-14 21:00:00
3631.59,41.13,90.48,0.0,4.29,114.97,153.32,7.41,5,2024-11-14 22:00:00
3070.83,26.38,78.83,0.01,4.35,105.19,140.94,7.54,5,2024-11-14 23:00:00
2696.99,19.0,69.23,0.03,4.59,96.77,129.38,7.66,5,2024-11-15 00:00:00
2483.37,17.88,62.38,0.06,5.13,88.95,118.3,7.66,5,2024-11-15 01:00:00
2964.02,40.23,61.69,0.0,7.15,92.6,120.9,9.25,5,2024-11-15 02:00:00
3845.21,75.1,71.97,0.25,9.06,97.3,124.92,9.5,5,2024-11-15 03:00:00
3631.59,65.27,85.68,2.06,14.31,82.06,104.45,7.79,5,2024-11-15 04:00:00
4272.46,74.21,95.96,3.04,21.22,86.74,108.5,7.66,5,2024-11-15 05:00:00
3578.19,37.1,100.08,3.22,21.46,77.77,97.85,6.21,5,2024-11-15 06:00:00
1321.79,0.64,42.5,80.82,21.22,49.61,61.91,2.53,3,2024-11-15 07:00:00
1108.17,1.52,32.9,95.84,20.74,46.94,58.66,2.66,3,2024-11-15 08:00:00
1068.12,2.21,31.87,97.27,19.07,43.84,54.85,2.82,3,2024-11-15 09:00:00
1976.01,8.94,71.97,47.21,12.99,55.51,69.32,5.0,4,2024-11-15 10:00:00
3631.59,43.36,111.04,4.56,11.44,79.28,98.38,6.52,5,2024-11-15 11:00:00
5287.17,105.5,127.49,0.12,12.04,103.53,126.4,7.73,5,2024-11-15 12:00:00
6515.5,157.36,143.95,0.0,13.83,124.32,150.8,9.63,5,2024-11-15 13:00:00
6729.13,164.51,152.17,0.0,15.14,137.29,167.74,10.51,5,2024-11-15 14:00:00
5661.01,128.75,141.2,0.0,14.19,136.51,168.87,10.26,5,2024-11-15 15:00:00
3631.59,54.54,112.41,0.0,10.97,110.06,136.6,8.23,5,2024-11-15 16:00:00
2696.99,24.14,91.85,0.05,8.11,91.95,115.39,8.23,5,2024-11-15 17:00:00
2269.74,10.17,81.57,0.99,7.09,79.16,100.81,7.79,5,2024-11-15 18:00:00
2056.12,2.35,74.71,5.5,6.26,71.01,90.29,6.4,4,2024-11-15 19:00:00
2162.93,1.69,76.77,4.96,5.25,72.14,91.16,5.07,4,2024-11-15 20:00:00
2243.04,1.3,78.83,4.16,4.35,70.73,90.39,4.24,4,2024-11-15 21:00:00
1815.8,0.18,58.95,12.7,3.01,52.75,68.96,3.32,4,2024-11-15 22:00:00
1388.55,0.02,39.76,24.32,2.44,39.42,51.73,2.94,3,2024-11-15 23:00:00
1188.28,0.01,31.87,30.04,2.47,33.94,44.39,2.94,3,2024-11-16 00:00:00
1174.93,0.04,33.24,28.61,2.95,32.91,43.16,3.32,3,2024-11-16 01:00:00
1735.69,5.48,55.52,6.08,4.47,46.37,60.23,5.0,3,2024-11-16 02:00:00
2777.1,43.81,61.69,1.23,6.02,66.63,85.51,6.14,4,2024-11-16 03:00:00
3471.37,76.0,61.01,5.72,7.03,78.58,100.04,7.22,5,2024-11-16 04:00:00
3791.81,85.83,66.49,11.18,8.11,83.83,106.92,11.78,5,2024-11-16 05:00:00
3791.81,78.68,77.46,19.31,8.94,84.43,108.33,15.71,5,2024-11-16 06:00:00
961.3,6.31,28.45,101.57,30.99,27.2,36.95,3.99,3,2024-11-16 07:00:00
801.09,3.19,19.19,123.02,24.56,26.5,36.52,3.13,3,2024-11-16 08:00:00
794.41,2.46,17.99,130.18,21.46,27.78,38.59,3.17,3,2024-11-16 09:00:00
1762.39,10.39,63.06,86.55,19.55,46.16,61.62,10.89,3,2024-11-16 10:00:00
3337.86,29.95,130.24,30.76,21.7,77.43,99.29,23.81,5,2024-11-16 11:00:00
4592.9,66.16,167.25,2.95,23.84,94.51,119.85,34.96,5,2024-11-16 12:00:00
5928.04,119.81,183.7,0.0,26.23,110.23,139.24,46.1,5,2024-11-16 13:00:00
6782.53,150.2,189.19,0.0,27.42,125.57,159.12,56.24,5,2024-11-16 14:00:00
6782.53,153.78,180.96,0.0,25.75,135.06,172.6,59.28,5,2024-11-16 15:00:00
